,geometry,STATEFP,UNSDLEA,GEOID,NAME,LSAD,LOGRADE,HIGRADE,MTFCC,SDTYP,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,GEO_YEAR,SCHOOLYEAR
507,"POLYGON ((-79.343117 36.54159, -79.398094 36.644037, -79.470057 36.540971, -79.343117 36.54159))",51,01110,5101110,Danville City Public Schools,00,PK,12,G5420,,E,110844523,2341364,+36.5833337,-079.4080707,2021,2020-2021
508,"POLYGON ((-82.314195 37.296075, -82.553874 37.202833, -82.467345 37.022136, -82.32783 36.970982, -82.149375 37.041641, -82.314195 37.296075))",51,01140,5101140,Dickenson County Public Schools,00,PK,12,G5420,,E,855863023,8079112,+37.1367011,-082.3492199,2021,2020-2021
509,"POLYGON ((-77.795926 37.192592, -77.900338 37.143882, -77.889813 36.988818, -77.658036 36.894514, -77.619029 36.877844, -77.398498 36.992985, -77.399203 37.17085, -77.447408 37.223066, -77.65061 37.265112, -77.795926 37.192592))",51,01170,5101170,Dinwiddie County Public Schools,00,KG,12,G5420,,E,1305057845,8988308,+37.0734984,-077.6354922,2021,2020-2021
510,"POLYGON ((-77.563888 36.703067, -77.556524 36.674874, -77.509246 36.682998, -77.509365 36.716398, -77.563888 36.703067))",51,01190,5101190,Emporia City Public Schools,00,PK,12,G5420,,E,17881071,165621,+36.6961820,-077.5359753,2021,2020-2021
511,"POLYGON ((-77.115997 38.149931, -77.1701 38.079543, -77.070115 37.96477, -77.035512 37.865818, -76.751072 37.728605, -76.668182 37.778386, -76.90049 37.982142, -76.936959 38.077074, -77.061695 38.161631, -77.115997 38.149931))",51,01200,5101200,Essex County Public Schools,00,PK,12,G5420,,E,666494453,74795284,+37.9363890,-076.9337475,2021,2020-2021
512,"POLYGON ((-77.334852 38.853737, -77.316224 38.836408, -77.27052 38.840902, -77.270597 38.866075, -77.303139 38.869208, -77.334852 38.853737))",51,01230,5101230,Fairfax City Public Schools,00,PK,12,G5420,,E,16162728,84155,+38.8531833,-077.2990252,2021,2020-2021
513,"POLYGON ((-77.535991 38.847368, -77.223683 38.652064, -77.227336 38.60457, -77.086391 38.706227, -77.041362 38.785415, -77.110799 38.843446, -77.149701 38.87567, -77.189754 38.878136, -77.172276 38.893245, -77.119792 38.934374, -77.328318 39.057678, -77.535991 38.847368), (-77.334852 38.853737, -77.303139 38.869208, -77.270597 38.866075, -77.27052 38.840902, -77.316224 38.836408, -77.334852 38.853737))",51,01260,5101260,Fairfax County Public Schools,00,PK,12,G5420,,E,1012739503,40071739,+38.8295203,-077.2732524,2021,2020-2021
514,"POLYGON ((-77.172276 38.893245, -77.189754 38.878136, -77.149701 38.87567, -77.172276 38.893245))",51,01290,5101290,Falls Church City Public Schools,00,PK,12,G5420,,E,5300262,32,+38.8847220,-077.1756027,2021,2020-2021
515,"POLYGON ((-78.004313 38.979438, -78.130574 38.864865, -77.935355 38.69584, -77.735901 38.413458, -77.63494 38.410218, -77.560869 38.527059, -77.561824 38.601018, -77.715715 38.832136, -77.655169 38.942656, -77.962203 39.013733, -78.004313 38.979438))",51,01320,5101320,Fauquier County Public Schools,00,PK,12,G5420,,E,1664465154,9584972,+38.7440956,-077.8215005,2021,2020-2021
516,"POLYGON ((-80.543933 36.984639, -80.633987 36.93178, -80.46418 36.708718, -80.235455 36.87213, -80.145844 36.949578, -80.128674 37.122901, -80.178125 37.1134, -80.345362 37.026818, -80.543933 36.984639))",51,01350,5101350,Floyd County Public Schools,00,KG,12,G5420,,E,986585628,2190752,+36.9314331,-080.3502662,2021,2020-2021
517,"POLYGON ((-78.491345 37.796956, -78.239748 37.690495, -78.159326 37.748528, -78.06331 37.905108, -78.306763 38.006474, -78.491345 37.796956))",51,01380,5101380,Fluvanna County Public Schools,00,PK,12,G5420,,E,743630407,10747024,+37.8305840,-078.2834938,2021,2020-2021
518,"POLYGON ((-76.924629 36.707729, -76.955424 36.664587, -76.909672 36.648175, -76.924629 36.707729))",51,01410,5101410,Franklin City Public Schools,00,PK,12,G5420,,E,21438217,227442,+36.6840142,-076.9413956,2021,2020-2021
519,"POLYGON ((-80.128674 37.122901, -80.145844 36.949578, -80.235455 36.87213, -80.041493 36.794365, -79.802056 36.792137, -79.640652 36.856139, -79.594069 37.042206, -79.678028 37.155165, -79.847217 37.225406, -79.96189 37.137349, -80.128674 37.122901))",51,01440,5101440,Franklin County Public Schools,00,PK,12,G5420,,E,1788671765,54404459,+36.9911862,-079.8827149,2021,2020-2021
520,"POLYGON ((-78.508132 39.08863, -78.544182 39.056559, -78.31408 39.007994, -78.151614 39.036629, -78.033191 39.264612, -78.228766 39.391233, -78.347087 39.466012, -78.403907 39.167738, -78.508132 39.08863), (-78.200513 39.180137, -78.148895 39.175352, -78.17162 39.143174, -78.200513 39.180137))",51,01470,5101470,Frederick County Public Schools,00,PK,12,G5420,,E,1070013828,5860365,+39.2036601,-078.2638291,2021,2020-2021
521,"POLYGON ((-77.530283 38.309175, -77.447126 38.284614, -77.467053 38.31866, -77.530283 38.309175))",51,01510,5101510,Fredericksburg City Public Schools,00,PK,12,G5420,,E,27066499,178344,+38.2992718,-077.4866583,2021,2020-2021
522,"POLYGON ((-80.932271 36.671593, -80.914173 36.650246, -80.877274 36.692215, -80.916166 36.69464, -80.932271 36.671593))",51,01560,5101560,Galax City Public Schools,00,PK,12,G5420,,E,21332077,105290,+36.6656397,-080.9143083,2021,2020-2021
523,"POLYGON ((-80.980146 37.292743, -80.854627 37.147482, -80.606962 37.244871, -80.430943 37.316378, -80.472782 37.42373, -80.511391 37.481672, -80.770082 37.372363, -80.85846599999999 37.428307, -80.859457 37.429491, -80.980146 37.292743))",51,01590,5101590,Giles County Public Schools,00,KG,12,G5420,,E,925207102,11232500,+37.3180719,-080.6983210,2021,2020-2021
524,"POLYGON ((-76.654076 37.603174, -76.712305 37.431309, -76.658651 37.380139, -76.516057 37.248752, -76.3045 37.278361, -76.444736 37.418539, -76.437561 37.51436, -76.654076 37.603174))",51,01620,5101620,Gloucester County Public Schools,00,PK,12,G5420,,E,564124714,181747503,+37.4035413,-076.5235051,2021,2020-2021
525,"POLYGON ((-78.159326 37.748528, -78.072174 37.657385, -77.897292 37.668181, -77.655399 37.563986, -77.630817 37.705696, -77.796812 37.730608, -78.06331 37.905108, -78.159326 37.748528))",51,01650,5101650,Goochland County Public Schools,00,PK,12,G5420,,E,730451417,21934893,+37.7188141,-077.9176263,2021,2020-2021
526,"POLYGON ((-81.6469 36.611918, -81.67749 36.588137, -81.353259 36.574692, -80.901641 36.561766, -80.837954 36.559143, -80.914173 36.650246, -80.932271 36.671593, -81.042428 36.806448, -81.261987 36.763033, -81.524808 36.70754, -81.605865 36.638079, -81.6469 36.611918))",51,01690,5101690,Grayson County Public Schools,00,PK,12,G5420,,E,1144218746,9792929,+36.6522288,-081.2153240,2021,2020-2021
527,"POLYGON ((-78.48574 38.421579, -78.663145 38.277933, -78.368984 38.184146, -78.288837 38.272656, -78.429626 38.366704, -78.452801 38.475527, -78.48574 38.421579))",51,01710,5101710,Greene County Public Schools,00,PK,12,G5420,,E,403900921,1680243,+38.2979805,-078.4701629,2021,2020-2021
528,"POLYGON ((-77.658036 36.894514, -77.655841 36.713539, -77.76715 36.545374, -77.296875 36.544855, -77.430127 36.707658, -77.51036 36.845082, -77.619029 36.877844, -77.658036 36.894514), (-77.563888 36.703067, -77.509365 36.716398, -77.509246 36.682998, -77.556524 36.674874, -77.563888 36.703067))",51,01740,5101740,Greensville County Public Schools,00,PK,12,G5420,,E,764634552,4086108,+36.6803363,-077.5602774,2021,2020-2021
529,"POLYGON ((-79.092264 37.061498, -79.218456 36.541653, -79.13832 36.541975, -78.796274 36.541741, -78.734122 36.541939, -78.648541 36.697909, -78.671463 36.857951, -78.774715 36.980976, -78.904587 37.022288, -79.092264 37.061498))",51,01770,5101770,Halifax County Public Schools,00,PK,12,G5420,,E,2117913134,30524581,+36.7664610,-078.9396142,2021,2020-2021
530,"POLYGON ((-76.437748 37.094048, -76.384419 36.951059, -76.341825 36.924772, -76.133872 37.040886, -76.134941 37.117603, -76.395795 37.107174, -76.437748 37.094048))",51,01800,5101800,Hampton City Public Schools,00,PK,12,G5420,,E,133282615,219667964,+37.0479606,-076.2972931,2021,2020-2021
531,"POLYGON ((-77.796812 37.730608, -77.630817 37.705696, -77.49399 37.701008, -77.240988 37.538088, -77.123675 37.626881, -77.345223 37.789285, -77.642518 37.990688, -77.687469 38.007806, -77.796812 37.730608))",51,01830,5101830,Hanover County Public Schools,00,PK,12,G5420,,E,1211090756,12702538,+37.7602149,-077.4913168,2021,2020-2021
532,"POLYGON ((-78.917871 38.394153, -78.82432 38.435079, -78.900589 38.459217, -78.917871 38.394153))",51,01860,5101860,Harrisonburg City Public Schools,00,PK,12,G5420,,E,44908386,131080,+38.4362547,-078.8733028,2021,2020-2021
533,"POLYGON ((-77.630817 37.705696, -77.655399 37.563986, -77.595462 37.55575, -77.447581 37.60281, -77.420737 37.447524, -77.249665 37.382, -77.177324 37.4906, -77.240988 37.538088, -77.49399 37.701008, -77.630817 37.705696))",51,01890,5101890,Henrico County Public Schools,00,PK,12,G5420,,E,605278397,28880880,+37.4375205,-077.3003330,2021,2020-2021
534,"POLYGON ((-80.041493 36.794365, -80.053459 36.542523, -80.027339 36.54248, -79.714849 36.541965, -79.640652 36.856139, -79.802056 36.792137, -80.041493 36.794365), (-79.904077 36.684127, -79.87476 36.715237, -79.837359 36.704137, -79.85926 36.661737, -79.904077 36.684127))",51,01920,5101920,Henry County Public Schools,00,PK,12,G5420,,E,990284625,5269785,+36.6206119,-079.9806618,2021,2020-2021
535,"POLYGON ((-79.649075 38.591515, -79.689667 38.431462, -79.795921 38.265552, -79.512158 38.180419, -79.312276 38.411876, -79.476638 38.457228, -79.649075 38.591515))",51,01950,5101950,Highland County Public Schools,00,PK,12,G5420,,E,1075266904,1791758,+38.3662431,-079.5644718,2021,2020-2021
536,"POLYGON ((-77.335666 37.313039, -77.32532 37.260932, -77.273614 37.278308, -77.284019 37.313012, -77.335666 37.313039))",51,01980,5101980,Hopewell City Public Schools,00,PK,12,G5420,,E,26817673,1228128,+37.2910098,-077.2989443,2021,2020-2021
537,"POLYGON ((-76.924629 36.707729, -76.909672 36.648175, -76.897592 36.64405, -76.53352 36.915563, -76.445301 36.941891, -76.641581 37.153827, -76.849684 36.996211, -76.814941 36.900465, -76.924629 36.707729))",51,02010,5102010,Isle of Wight County Public Schools,00,PK,12,G5420,,E,817620587,122100069,+36.9014184,-076.7075688,2021,2020-2021
538,"POLYGON ((-77.070115 37.96477, -77.181418 37.891654, -77.033273 37.720809, -76.79946 37.574679, -76.792184 37.517594, -76.741984 37.467076, -76.712305 37.431309, -76.654076 37.603174, -76.751072 37.728605, -77.035512 37.865818, -77.070115 37.96477))",51,02070,5102070,King and Queen County Public Schools,00,PK,12,G5420,,E,816232787,28929275,+37.7177719,-076.9055814,2021,2020-2021
539,"POLYGON ((-77.287097 38.3488, -77.326692 38.245136, -77.115997 38.149931, -77.061695 38.161631, -76.99767 38.278046, -77.014796 38.332367, -77.045266 38.323176, -77.050027 38.347868, -77.014622 38.35925, -77.287097 38.3488))",51,02100,5102100,King George County Public Schools,00,PK,12,G5420,,E,454618494,20572606,+38.2771799,-077.1626355,2021,2020-2021
540,"POLYGON ((-77.181418 37.891654, -77.345223 37.789285, -77.123675 37.626881, -76.829017 37.546494, -76.79946 37.574679, -77.033273 37.720809, -77.181418 37.891654))",51,02120,5102120,King William County Public Schools,00,PK,12,G5420,,E,696344021,26919180,+37.7082604,-077.0910539,2021,2020-2021
541,"POLYGON ((-76.668182 37.778386, -76.536589 37.639194, -76.151711 37.585968, -76.175687 37.671626, -76.308367 37.669773, -76.420071 37.823766, -76.507828 37.838814, -76.668182 37.778386))",51,02160,5102160,Lancaster County Public Schools,00,PK,12,G5420,,E,345261477,254114185,+37.7048433,-076.4126628,2021,2020-2021
542,"POLYGON ((-82.8784 36.892953, -83.072836 36.854457, -83.194252 36.739519, -83.675395 36.600784, -82.985124 36.593729, -82.771595 36.800031, -82.8784 36.892953))",51,02190,5102190,Lee County Public Schools,00,PK,12,G5420,,E,1127622846,4896591,+36.7017206,-083.1301117,2021,2020-2021
543,"POLYGON ((-77.828299 39.132426, -77.962203 39.013733, -77.655169 38.942656, -77.535991 38.847368, -77.328318 39.057678, -77.460602 39.074843, -77.458808 39.22027, -77.677164 39.324534, -77.719519 39.321314, -77.828299 39.132426))",51,02250,5102250,Loudoun County Public Schools,00,PK,12,G5420,,E,1335755877,14493733,+39.0812000,-077.6388976,2021,2020-2021
544,"POLYGON ((-78.209384 38.131128, -78.306763 38.006474, -78.06331 37.905108, -77.796812 37.730608, -77.687469 38.007806, -77.953639 38.118501, -78.209384 38.131128))",51,02280,5102280,Louisa County Public Schools,00,PK,12,G5420,,E,1282164640,37822855,+37.9727041,-077.9597950,2021,2020-2021
545,"POLYGON ((-78.443644 37.079371, -78.493028 36.89122, -78.241509 36.807958, -78.027411 36.777858, -78.003639 37.022756, -78.239354 37.120089, -78.443644 37.079371))",51,02310,5102310,Lunenburg County Public Schools,00,PK,12,G5420,,E,1118097708,1743628,+36.9455547,-078.2405281,2021,2020-2021
546,"POLYGON ((-79.185702 37.46582, -79.257955 37.355816, -79.085123 37.394875, -79.185702 37.46582))",51,02340,5102340,Lynchburg City Public Schools,00,PK,12,G5420,,E,126848431,1422888,+37.3990161,-079.1954582,2021,2020-2021
547,"POLYGON ((-77.475584 38.781112, -77.49943 38.737137, -77.451642 38.738337, -77.458695 38.772319, -77.475584 38.781112))",51,02360,5102360,Manassas City Public Schools,00,PK,12,G5420,,E,25493247,146287,+38.7468077,-077.4826328,2021,2020-2021
548,"POLYGON ((-78.338176 38.627312, -78.452801 38.475527, -78.429626 38.366704, -78.288837 38.272656, -78.094498 38.311242, -78.096083 38.404343, -78.231803 38.532539, -78.338176 38.627312))",51,02370,5102370,Madison County Public Schools,00,PK,12,G5420,,E,830449706,3205612,+38.4120586,-078.2769614,2021,2020-2021
549,"POLYGON ((-77.458695 38.772319, -77.427332 38.753598, -77.422013 38.776644, -77.475584 38.781112, -77.458695 38.772319))",51,02390,5102390,Manassas Park City Public Schools,00,PK,12,G5420,,E,7857548,1609,+38.7693983,-077.4423230,2021,2020-2021
550,"POLYGON ((-79.904077 36.684127, -79.85926 36.661737, -79.837359 36.704137, -79.87476 36.715237, -79.904077 36.684127))",51,02400,5102400,Martinsville City Public Schools,00,PK,12,G5420,,E,28374648,135578,+36.6835269,-079.8636475,2021,2020-2021
551,"POLYGON ((-76.437561 37.51436, -76.444736 37.418539, -76.3045 37.278361, -76.136301 37.282137, -76.140835 37.54222, -76.437561 37.51436))",51,02430,5102430,Mathews County Public Schools,00,PK,12,G5420,,E,222508058,430071655,+37.4253479,-076.2688078,2021,2020-2021
552,"POLYGON ((-78.648541 36.697909, -78.734122 36.541939, -78.456913 36.542541, -78.323991 36.543822, -78.046271 36.543551, -78.027411 36.777858, -78.241509 36.807958, -78.493028 36.89122, -78.648541 36.697909))",51,02460,5102460,Mecklenburg County Public Schools,00,PK,12,G5420,,E,1619544367,139655804,+36.6872563,-078.3689592,2021,2020-2021
553,"POLYGON ((-76.751072 37.728605, -76.654076 37.603174, -76.437561 37.51436, -76.140835 37.54222, -76.151711 37.585968, -76.536589 37.639194, -76.668182 37.778386, -76.751072 37.728605))",51,02490,5102490,Middlesex County Public Schools,00,PK,12,G5420,,E,337554148,208310589,+37.6088443,-076.5201062,2021,2020-2021
554,"POLYGON ((-80.606962 37.244871, -80.529762 37.133842, -80.580469 37.089662, -80.543933 36.984639, -80.345362 37.026818, -80.178125 37.1134, -80.262184 37.341526, -80.430943 37.316378, -80.606962 37.244871))",51,02520,5102520,Montgomery County Public Schools,00,PK,12,G5420,,E,1001929082,6282286,+37.1755376,-080.3877942,2021,2020-2021
555,"POLYGON ((-79.15739 37.891003, -79.172131 37.803097, -78.966926 37.677004, -78.869245 37.542092, -78.825238 37.552542, -78.643918 37.733084, -78.838874 38.04737, -79.005129 37.88169, -79.15739 37.891003))",51,02580,5102580,Nelson County Public Schools,00,PK,12,G5420,,E,1219224542,8983980,+37.7890795,-078.8834397,2021,2020-2021
556,"POLYGON ((-77.240988 37.538088, -77.177324 37.4906, -76.904471 37.377665, -76.741984 37.467076, -76.792184 37.517594, -76.829017 37.546494, -77.123675 37.626881, -77.240988 37.538088))",51,02610,5102610,New Kent County Public Schools,00,PK,12,G5420,,E,543986299,35598427,+37.5101601,-076.9993305,2021,2020-2021
557,"POLYGON ((-76.641581 37.153827, -76.445301 36.941891, -76.399567 36.930947, -76.384419 36.951059, -76.437748 37.094048, -76.591302 37.213205, -76.641581 37.153827))",51,02640,5102640,Newport News City Public Schools,00,PK,12,G5420,,E,178679454,131135058,+37.0761357,-076.5219802,2021,2020-2021
558,"POLYGON ((-76.341825 36.924772, -76.289962 36.822048, -76.22606 36.839947, -76.133872 37.040886, -76.341825 36.924772))",51,02670,5102670,Norfolk City Public Schools,00,PK,12,G5420,,E,137981431,111701531,+36.9230149,-076.2446413,2021,2020-2021
559,"POLYGON ((-76.140835 37.54222, -76.136301 37.282137, -76.13552 37.19197, -76.134941 37.117603, -76.133872 37.040886, -75.909491 36.990708, -75.744639 37.182349, -75.597441 37.450988, -75.78703 37.464578, -75.835214 37.554245, -76.140835 37.54222))",51,02710,5102710,Northampton County Public Schools,00,PK,12,G5420,,E,548331037,1511369146,+37.3027754,-075.9240177,2021,2020-2021
560,"POLYGON ((-76.516369 38.034724, -76.63423 37.96663, -76.507828 37.838814, -76.420071 37.823766, -76.308367 37.669773, -76.175687 37.671626, -76.236458 37.886605, -76.236141 37.888468, -76.516369 38.034724))",51,02730,5102730,Northumberland County Public Schools,00,PK,12,G5420,,E,495805446,243886813,+37.8569736,-076.3796872,2021,2020-2021
561,"POLYGON ((-82.663625 36.920959, -82.591147 36.935313, -82.633831 36.952276, -82.663625 36.920959))",51,02760,5102760,Norton City Public Schools,00,PK,12,G5420,,E,19366113,89335,+36.9315489,-082.6259960,2021,2020-2021
562,"POLYGON ((-78.239354 37.120089, -78.003639 37.022756, -77.889813 36.988818, -77.900338 37.143882, -77.795926 37.192592, -78.231234 37.29622, -78.239354 37.120089))",51,02790,5102790,Nottoway County Public Schools,00,PK,12,G5420,,E,814265583,4297830,+37.1411668,-078.0538655,2021,2020-2021
563,"POLYGON ((-78.368984 38.184146, -78.209384 38.131128, -77.953639 38.118501, -77.702843 38.36084, -77.908979 38.381503, -78.094498 38.311242, -78.288837 38.272656, -78.368984 38.184146))",51,02820,5102820,Orange County Public Schools,00,PK,12,G5420,,E,883388069,6487125,+38.2493265,-078.0110923,2021,2020-2021
564,"POLYGON ((-78.641769 38.604719, -78.691312 38.510008, -78.48574 38.421579, -78.452801 38.475527, -78.338176 38.627312, -78.284805 38.759315, -78.394704 38.82279, -78.548828 38.738655, -78.641769 38.604719))",51,02850,5102850,Page County Public Schools,00,PK,12,G5420,,E,802949683,8369917,+38.6232085,-078.4918718,2021,2020-2021
565,"POLYGON ((-80.46418 36.708718, -80.612057 36.557898, -80.570707 36.556602, -80.44034 36.550665, -80.053459 36.542523, -80.041493 36.794365, -80.235455 36.87213, -80.46418 36.708718))",51,02880,5102880,Patrick County Public Schools,00,PK,12,G5420,,E,1250846155,7141128,+36.6671385,-080.2864130,2021,2020-2021
566,"POLYGON ((-77.447408 37.223066, -77.399203 37.17085, -77.376785 37.244849, -77.403671 37.237346, -77.416501 37.233208, -77.447408 37.223066))",51,02910,5102910,Petersburg City Public Schools,00,PK,12,G5420,,E,58845730,577678,+37.2047302,-077.3923681,2021,2020-2021
567,"POLYGON ((-79.714849 36.541965, -79.513638 36.540902, -79.470057 36.540971, -79.398094 36.644037, -79.343117 36.54159, -79.218456 36.541653, -79.092264 37.061498, -79.332161 37.125568, -79.442859 37.055867, -79.594069 37.042206, -79.640652 36.856139, -79.714849 36.541965))",51,02940,5102940,Pittsylvania County Public Schools,00,PK,12,G5420,,E,2509705676,23903849,+36.8217206,-079.3985019,2021,2020-2021
568,"POLYGON ((-76.13552 37.19197, -76.330435 37.190984, -76.395795 37.107174, -76.134941 37.117603, -76.13552 37.19197))",51,02980,5102980,Poquoson City Public Schools,00,PK,12,G5420,,E,39773690,163429842,+37.1283599,-076.3035337,2021,2020-2021
569,"POLYGON ((-76.399567 36.930947, -76.420368 36.866348, -76.289962 36.822048, -76.341825 36.924772, -76.384419 36.951059, -76.399567 36.930947))",51,03000,5103000,Portsmouth City Public Schools,00,PK,12,G5420,,E,86248205,34658275,+36.8593388,-076.3569725,2021,2020-2021
570,"POLYGON ((-78.072174 37.657385, -78.132048 37.454686, -77.98619 37.486269, -77.855148 37.418363, -77.655399 37.563986, -77.897292 37.668181, -78.072174 37.657385))",51,03030,5103030,Powhatan County Public Schools,00,PK,12,G5420,,E,673921283,5444168,+37.5494041,-077.9128553,2021,2020-2021
571,"POLYGON ((-78.681573 37.248759, -78.443644 37.079371, -78.239354 37.120089, -78.231234 37.29622, -78.235039 37.368102, -78.465089 37.339677, -78.594436 37.397974, -78.681573 37.248759))",51,03060,5103060,Prince Edward County Public Schools,00,PK,12,G5420,,E,906356801,10079281,+37.2248813,-078.4329574,2021,2020-2021
572,"POLYGON ((-77.399203 37.17085, -77.398498 36.992985, -77.155415 37.112034, -76.972439 37.248501, -77.270675 37.320756, -77.284019 37.313012, -77.273614 37.278308, -77.32532 37.260932, -77.335666 37.313039, -77.376785 37.244849, -77.399203 37.17085))",51,03090,5103090,Prince George County Public Schools,00,PK,12,G5420,,E,687232241,42745198,+37.1873255,-077.2209931,2021,2020-2021
573,"POLYGON ((-77.655169 38.942656, -77.715715 38.832136, -77.561824 38.601018, -77.372027 38.521189, -77.371042 38.520161, -77.282715 38.527691, -77.227336 38.60457, -77.223683 38.652064, -77.535991 38.847368, -77.655169 38.942656), (-77.458695 38.772319, -77.451642 38.738337, -77.49943 38.737137, -77.475584 38.781112, -77.422013 38.776644, -77.427332 38.753598, -77.458695 38.772319))",51,03130,5103130,Prince William County Public Schools,00,PK,12,G5420,,E,776249242,29131152,+38.7126603,-077.4827107,2021,2020-2021
574,"POLYGON ((-80.854627 37.147482, -80.912674 37.073349, -80.740483 36.879001, -80.633987 36.93178, -80.543933 36.984639, -80.580469 37.089662, -80.596409 37.118889, -80.529762 37.133842, -80.606962 37.244871, -80.854627 37.147482))",51,03150,5103150,Pulaski County Public Schools,00,PK,12,G5420,,E,828378951,24875979,+37.0633853,-080.7134439,2021,2020-2021
575,"POLYGON ((-80.529762 37.133842, -80.596409 37.118889, -80.580469 37.089662, -80.529762 37.133842))",51,03180,5103180,Radford City Public Schools,00,PK,12,G5420,,E,25061727,858278,+37.1201194,-080.5591473,2021,2020-2021
576,"POLYGON ((-78.284805 38.759315, -78.338176 38.627312, -78.231803 38.532539, -78.168792 38.523809, -77.935355 38.69584, -78.130574 38.864865, -78.284805 38.759315))",51,03210,5103210,Rappahannock County Public Schools,00,KG,12,G5420,,E,689900922,2142396,+38.6845215,-078.1688241,2021,2020-2021
577,"POLYGON ((-77.595462 37.55575, -77.420737 37.447524, -77.447581 37.60281, -77.595462 37.55575))",51,03240,5103240,Richmond City Public Schools,00,PK,12,G5420,,E,155205067,6849165,+37.5313990,-077.4760085,2021,2020-2021
578,"POLYGON ((-76.63423 37.96663, -76.936959 38.077074, -76.90049 37.982142, -76.668182 37.778386, -76.507828 37.838814, -76.63423 37.96663))",51,03270,5103270,Richmond County Public Schools,00,KG,12,G5420,,E,495925426,64458631,+37.9428936,-076.7305609,2021,2020-2021
579,"POLYGON ((-80.033464 37.26289, -79.946817 37.213037, -79.90546 37.321835, -80.022226 37.308338, -80.033464 37.26289))",51,03300,5103300,Roanoke City Public Schools,00,PK,12,G5420,,E,110129436,855753,+37.2784580,-079.9581739,2021,2020-2021
580,"POLYGON ((-80.262184 37.341526, -80.178125 37.1134, -80.128674 37.122901, -79.96189 37.137349, -79.847217 37.225406, -79.847476 37.309352, -80.074119 37.422469, -80.262184 37.341526), (-80.033464 37.26289, -80.093675 37.282502, -80.022226 37.308338, -79.90546 37.321835, -79.946817 37.213037, -80.033464 37.26289))",51,03330,5103330,Roanoke County Public Schools,00,PK,12,G5420,,E,648915079,1762677,+37.3307920,-080.1912371,2021,2020-2021
581,"POLYGON ((-79.674162 37.763093, -79.683554 37.661763, -79.498699 37.532797, -79.436947 37.617057, -79.264674 37.794694, -79.172131 37.803097, -79.15739 37.891003, -79.482668 38.086054, -79.647589 37.874538, -79.674162 37.763093), (-79.381509 37.742149, -79.331252 37.744336, -79.360762 37.702666, -79.381509 37.742149))",51,03370,5103370,Rockbridge County Public Schools,00,PK,12,G5420,,E,1545064660,8810379,+37.8145174,-079.4477537,2021,2020-2021
582,"POLYGON ((-79.057253 38.761413, -79.224583 38.477588, -78.749396 38.206648, -78.663145 38.277933, -78.48574 38.421579, -78.691312 38.510008, -78.641769 38.604719, -78.869261 38.76298, -79.057253 38.761413), (-78.917871 38.394153, -78.900589 38.459217, -78.82432 38.435079, -78.917871 38.394153))",51,03390,5103390,Rockingham County Public Schools,00,PK,12,G5420,,E,2200944584,10646757,+38.5075848,-078.8853213,2021,2020-2021
583,"POLYGON ((-82.32783 36.970982, -82.406633 36.876356, -82.332078 36.708969, -81.837096 36.929039, -81.780545 36.958629, -81.900892 37.142553, -82.149375 37.041641, -82.32783 36.970982))",51,03420,5103420,Russell County Public Schools,00,PK,12,G5420,,E,1226421378,7549891,+36.9334198,-082.0959342,2021,2020-2021
584,"POLYGON ((-80.022226 37.308338, -80.093675 37.282502, -80.033464 37.26289, -80.022226 37.308338))",51,03460,5103460,Salem City Public Schools,00,PK,12,G5420,,E,37593968,275156,+37.2853329,-080.0552407,2021,2020-2021
585,"POLYGON ((-82.771595 36.800031, -82.985124 36.593729, -82.294134 36.595697, -82.332078 36.708969, -82.406633 36.876356, -82.61774 36.880773, -82.771595 36.800031))",51,03480,5103480,Scott County Public Schools,00,PK,12,G5420,,E,1387786258,8105326,+36.7127756,-082.6136238,2021,2020-2021
586,"POLYGON ((-78.869261 38.76298, -78.641769 38.604719, -78.548828 38.738655, -78.394704 38.82279, -78.31408 39.007994, -78.544182 39.056559, -78.788031 38.885123, -78.869261 38.76298))",51,03510,5103510,Shenandoah County Public Schools,00,PK,12,G5420,,E,1315919346,9716893,+38.8562040,-078.5739867,2021,2020-2021
587,"POLYGON ((-81.837096 36.929039, -81.605865 36.638079, -81.524808 36.70754, -81.261987 36.763033, -81.379402 36.952442, -81.43673 37.010135, -81.682786 36.932934, -81.780545 36.958629, -81.837096 36.929039))",51,03520,5103520,Smyth County Public Schools,00,PK,12,G5420,,E,1169223435,3287728,+36.8423183,-081.5397861,2021,2020-2021
588,"POLYGON ((-77.430127 36.707658, -77.296875 36.544855, -77.164377 36.546329, -76.915977 36.543884, -76.915899 36.552149, -76.897592 36.64405, -76.909672 36.648175, -76.955424 36.664587, -76.924629 36.707729, -76.814941 36.900465, -76.849684 36.996211, -76.953546 36.94445, -77.430127 36.707658))",51,03600,5103600,Southampton County Public Schools,00,PK,12,G5420,,E,1551909770,8090234,+36.7200678,-077.1038135,2021,2020-2021
589,"POLYGON ((-77.702843 38.36084, -77.953639 38.118501, -77.687469 38.007806, -77.642518 37.990688, -77.370297 38.246576, -77.447126 38.284614, -77.530283 38.309175, -77.618727 38.367835, -77.702843 38.36084))",51,03640,5103640,Spotsylvania County Public Schools,00,PK,12,G5420,,E,1039652446,33417517,+38.1824314,-077.6572264,2021,2020-2021
