,Mean,Lower_ci,Upper_ci,Date,City
4983,272240.9127971295,252405.34467667973,292076.4809175792,2022-05,"Pittsfield, MA"
4984,272734.4009173106,252256.32207391894,293212.4797607023,2022-06,"Pittsfield, MA"
4985,273227.88903092616,252126.85436731583,294328.9236945365,2022-07,"Pittsfield, MA"
4986,273721.3771423212,252015.2578499127,295427.4964347297,2022-08,"Pittsfield, MA"
4987,274214.86525296525,251920.0773949843,296509.6531109462,2022-09,"Pittsfield, MA"
4988,274708.3533633553,251840.04523747455,297576.661489236,2022-10,"Pittsfield, MA"
4989,275201.84147365944,251774.0488449878,298629.6341023311,2022-11,"Pittsfield, MA"
4990,275695.3295839345,251721.1055429941,299669.5536248749,2022-12,"Pittsfield, MA"
4991,276188.8176941998,251680.3422361297,300697.29315226985,2023-01,"Pittsfield, MA"
4992,103173.00728638127,102523.04536174124,103822.96921102129,2021-02,"Lawton, OK"
4993,103828.78955537315,102821.08020888988,104836.49890185642,2021-03,"Lawton, OK"
4994,104444.33296346803,103106.56029210707,105782.10563482899,2021-04,"Lawton, OK"
4995,105023.10178847621,103364.66608065626,106681.53749629617,2021-05,"Lawton, OK"
4996,105568.26205869301,103593.58790612103,107542.936211265,2021-06,"Lawton, OK"
4997,106082.70723004646,103794.71047293252,108370.7039871604,2021-07,"Lawton, OK"
4998,106569.08165262656,103970.35227010796,109167.81103514515,2021-08,"Lawton, OK"
4999,107029.80201691424,104123.04299260622,109936.56104122226,2021-09,"Lawton, OK"
5000,107467.07695364373,104255.25717765129,110678.89672963617,2021-10,"Lawton, OK"
5001,107882.92494625697,104369.31273943481,111396.53715307913,2021-11,"Lawton, OK"
5002,108279.19070122403,104467.33644808305,112091.044954365,2021-12,"Lawton, OK"
5003,108657.5601089961,104551.258392332,112763.86182566019,2022-01,"Lawton, OK"
5004,109019.57391692763,104622.81922792543,113416.32860592984,2022-02,"Lawton, OK"
5005,109366.64022505772,104683.58283214054,114049.6976179749,2022-03,"Lawton, OK"
5006,109700.04590609418,104734.95086158867,114665.14095059969,2022-04,"Lawton, OK"
5007,110020.96704221876,104778.17752166527,115263.75656277225,2022-05,"Lawton, OK"
5008,110330.47846335822,104814.38374097444,115846.57318574199,2022-06,"Lawton, OK"
5009,110629.56246427844,104844.57038994184,116414.55453861503,2022-07,"Lawton, OK"
5010,110919.11677119929,104869.63041129992,116968.60313109866,2022-08,"Lawton, OK"
5011,111199.96182254086,104890.35984721908,117509.56379786265,2022-09,"Lawton, OK"
5012,111472.84742284969,104907.46780644669,118038.2270392527,2022-10,"Lawton, OK"
5013,111738.45882386949,104921.58544217877,118555.3322055602,2022-11,"Lawton, OK"
5014,111997.42228207529,104933.27402198754,119061.57054216304,2022-12,"Lawton, OK"
5015,112250.31013774367,104943.03217279131,119557.58810269603,2023-01,"Lawton, OK"
5016,137427.15212057237,136175.6469879332,138678.65725321154,2021-02,"Jackson, TN"
5017,138361.45549054377,136492.38499341247,140230.52598767506,2021-03,"Jackson, TN"
5018,139277.40038151338,136867.60102980537,141687.19973322138,2021-04,"Jackson, TN"
5019,140175.50382022947,137254.83038503482,143096.17725542412,2021-05,"Jackson, TN"
5020,141056.2682725032,137638.1629504014,144474.373594605,2021-06,"Jackson, TN"
5021,141920.18205328583,138010.63810548486,145829.7260010868,2021-07,"Jackson, TN"
5022,142767.71972519698,138368.91451683707,147166.52493355688,2021-08,"Jackson, TN"
5023,143599.3424858293,138711.38193327782,148487.30303838075,2021-09,"Jackson, TN"
5024,144415.4985441453,139037.34677817457,149793.650310116,2021-10,"Jackson, TN"
5025,145216.62348627413,139346.6335579165,151086.61341463175,2021-11,"Jackson, TN"
5026,146003.14063100624,139639.3718200341,152366.90944197838,2021-12,"Jackson, TN"
5027,146775.46137527638,139915.87471598544,153635.04803456733,2022-01,"Jackson, TN"
5028,147533.98552991677,140176.5663510207,154891.40470881283,2022-02,"Jackson, TN"
5029,148279.1016459546,140421.93669266516,156136.26659924403,2022-03,"Jackson, TN"
5030,149011.18733172,140652.51279268818,157369.8618707518,2022-04,"Jackson, TN"
5031,149730.60956102336,140868.8400389737,158592.37908307303,2022-05,"Jackson, TN"
5032,150437.72497265355,141071.4697684281,159803.980176879,2022-06,"Jackson, TN"
5033,151132.88016144137,141260.95101869656,161004.80930418617,2022-07,"Jackson, TN"
5034,151816.41196112585,141437.82503030667,162194.99889194503,2022-08,"Jackson, TN"
5035,152488.64771925422,141602.62160858678,163374.67382992167,2022-09,"Jackson, TN"
5036,153149.90556433995,141755.85676088647,164543.95436779343,2022-10,"Jackson, TN"
5037,153800.4946654968,141898.03121796832,165702.9581130253,2022-11,"Jackson, TN"
5038,154440.71548476096,142029.62957335712,166851.8013961648,2022-12,"Jackson, TN"
5039,155070.86002230694,142151.1198567866,167990.60018782728,2023-01,"Jackson, TN"
5040,178342.30177753462,176565.02906264854,180119.5744924207,2021-02,"Morgantown, WV"
5041,178690.4157230493,176215.60689140132,181165.22455469726,2021-03,"Morgantown, WV"
5042,179036.60261710174,176014.40266215627,182058.80257204722,2021-04,"Morgantown, WV"
5043,179383.22512193795,175899.98646230975,182866.46378156616,2021-05,"Morgantown, WV"
5044,179729.74915677548,175839.45170691484,183620.0466066361,2021-06,"Morgantown, WV"
5045,180076.29545079713,175817.73011495694,184334.86078663732,2021-07,"Morgantown, WV"
5046,180422.83671312095,175825.39657654025,185020.27684970165,2021-08,"Morgantown, WV"
5047,180769.37911286217,175856.38537771438,185682.37284800995,2021-09,"Morgantown, WV"
5048,181115.92125548972,175906.45248905433,186325.39002192512,2021-10,"Morgantown, WV"
5049,181462.46345623792,175972.50708897266,186952.41982350318,2021-11,"Morgantown, WV"
5050,181809.00564384792,176052.2116320263,187565.79965566954,2021-12,"Morgantown, WV"
5051,182155.54783442782,176143.74830282814,188167.3473660275,2022-01,"Morgantown, WV"
5052,182502.09002433636,176245.67012660208,188758.50992207063,2022-02,"Morgantown, WV"
5053,182848.63221439667,176356.8030220972,189340.46140669612,2022-03,"Morgantown, WV"
5054,183195.17440442267,176476.17875120294,189914.1700576424,2022-04,"Morgantown, WV"
5055,183541.71659445643,176602.9876824866,190480.44550642627,2022-05,"Morgantown, WV"
5056,183888.25878448843,176736.54463753974,191039.9729314371,2022-06,"Morgantown, WV"
5057,184234.80097452083,176876.26364937823,191593.33829966342,2022-07,"Morgantown, WV"
5058,184581.34316455314,177021.63894471954,192141.04738438674,2022-08,"Morgantown, WV"
5059,184927.88535458548,177172.23037146367,192683.5403377073,2022-09,"Morgantown, WV"
5060,185274.4275446178,177327.65206376553,193221.20302547005,2022-10,"Morgantown, WV"
5061,185620.9697346501,177487.5635066957,193754.3759626045,2022-11,"Morgantown, WV"
5062,185967.51192468242,177651.6624073583,194283.36144200654,2022-12,"Morgantown, WV"
5063,186314.05411471473,177819.67894519036,194808.4292842391,2023-01,"Morgantown, WV"
5064,202748.09461106107,200473.60700498318,205022.58221713896,2021-02,"Glens Falls, NY"
5065,203826.75693435755,200442.25259935725,207211.26126935784,2021-03,"Glens Falls, NY"
5066,204867.68883335614,200522.5473724288,209212.83029428349,2021-04,"Glens Falls, NY"
5067,205873.03396692435,200631.65221184384,211114.41572200487,2021-05,"Glens Falls, NY"
5068,206844.81420167777,200742.1893610556,212947.43904229993,2021-06,"Glens Falls, NY"
5069,207784.93653162243,200842.8545386139,214727.01852463096,2021-07,"Glens Falls, NY"
5070,208695.19960465672,200928.7258711098,216461.67333820363,2021-08,"Glens Falls, NY"
5071,209577.2998782694,200997.84911260352,218156.7506439353,2021-09,"Glens Falls, NY"
5072,210432.83742550062,201049.77752878526,219815.89732221598,2021-10,"Glens Falls, NY"
5073,211263.32141103677,201084.8664248309,221441.77639724265,2021-11,"Glens Falls, NY"
5074,212070.17525618014,201103.90285948958,223036.4476528707,2021-12,"Glens Falls, NY"
5075,212854.74151037022,201107.89974860678,224601.58327213366,2022-01,"Glens Falls, NY"
5076,213618.28644592894,201097.9767373133,226138.5961545446,2022-02,"Glens Falls, NY"
5077,214362.00439175474,201075.28950931545,227648.71927419404,2022-03,"Glens Falls, NY"
5078,215087.02182079747,201040.98733358123,229133.0563080137,2022-04,"Glens Falls, NY"
5079,215794.40120530265,200996.18763578133,230592.61477482397,2022-05,"Glens Falls, NY"
5080,216485.1446530197,200941.96110171732,232028.32820432208,2022-06,"Glens Falls, NY"
5081,217160.1973368185,200879.32342013126,233441.07125350574,2022-07,"Glens Falls, NY"
5082,217820.45072945178,200809.23126322107,234831.6701956825,2022-08,"Glens Falls, NY"
5083,218466.7456545342,200732.58098755515,236200.91032151325,2022-09,"Glens Falls, NY"
5084,219099.87516417948,200650.20907805045,237549.5412503085,2022-10,"Glens Falls, NY"
5085,219720.58725314442,200562.89369565222,238878.2808106366,2022-11,"Glens Falls, NY"
5086,220329.58741876832,200471.3569054536,240187.81793208304,2022-12,"Glens Falls, NY"
5087,220927.5410754692,200376.26730272634,241478.81484821206,2023-01,"Glens Falls, NY"
5088,267596.1994820002,263858.1833386051,271334.2156253953,2021-02,"Winchester, VA"
5089,269416.2044366997,263736.7055757476,275095.7032976518,2021-03,"Winchester, VA"
5090,271200.1149992393,263765.9874057762,278634.2425927023,2021-04,"Winchester, VA"
5091,272949.0786777144,263818.4629414923,282079.69441393646,2021-05,"Winchester, VA"
5092,274664.2064987963,263852.8646417047,285475.5483558879,2021-06,"Winchester, VA"
5093,276346.57416754466,263852.60327408096,288840.54506100836,2021-07,"Winchester, VA"
5094,277997.22319034766,263810.7689871189,292183.6773935764,2021-08,"Winchester, VA"
5095,279617.16196216136,263724.90104350727,295509.42288081546,2021-09,"Winchester, VA"
5096,281207.3668191841,263594.77513558464,298819.95850278356,2021-10,"Winchester, VA"
5097,282768.7830580641,263421.3458681056,302116.22024802264,2021-11,"Winchester, VA"
5098,284302.32592270494,263206.19768070074,305398.45416470914,2021-12,"Winchester, VA"
5099,285808.8815596981,262951.2427056179,308666.52041377826,2022-01,"Winchester, VA"
5100,287289.30794338096,262658.5476179692,311920.0682687927,2022-02,"Winchester, VA"
5101,288744.4357714855,262330.23171800876,315158.63982496224,2022-03,"Winchester, VA"
5102,290175.06933231215,261968.40608202977,318381.7325825945,2022-04,"Winchester, VA"
5103,291581.9873443352,261575.13720119922,321588.8374874712,2022-05,"Winchester, VA"
5104,292965.94376911514,261152.42560635478,324779.4619318755,2022-06,"Winchester, VA"
5105,294327.6685983673,260702.19384386024,327953.1433528744,2022-07,"Winchester, VA"
5106,295667.86861600785,260226.28036501864,331109.45686699706,2022-08,"Winchester, VA"
5107,296987.228135973,259726.43718241822,334248.0190895277,2022-09,"Winchester, VA"
5108,298286.40971658175,259204.32992671625,337368.4895064472,2022-10,"Winchester, VA"
5109,299566.0548521876,258661.5394204126,340470.57028396253,2022-11,"Winchester, VA"
5110,300826.784642841,258099.5641905663,343554.00509511575,2022-12,"Winchester, VA"
5111,302069.2004426628,257519.82353897436,346618.57734635123,2023-01,"Winchester, VA"
5112,123098.32475078637,121043.16858553934,125153.4809160334,2021-02,"Altoona, PA"
5113,123313.74702604688,120387.99425955435,126239.49979253941,2021-03,"Altoona, PA"
5114,123529.32971082225,119924.29116394675,127134.36825769774,2021-04,"Altoona, PA"
5115,123745.05287356411,119559.24254425717,127930.86320287106,2021-05,"Altoona, PA"
5116,123960.8990593018,119257.29686288413,128664.50125571946,2021-06,"Altoona, PA"
5117,124176.85298191718,119000.39304918057,129353.3129146538,2021-07,"Altoona, PA"
5118,124392.90125465584,118777.88141235898,130007.92109695269,2021-08,"Altoona, PA"
5119,124609.03215412315,118582.85859998746,130635.20570825884,2021-09,"Altoona, PA"
5120,124825.23541360495,118410.54260414303,131239.92822306688,2021-10,"Altoona, PA"
5121,125041.50204206897,118257.45294975642,131825.5511343815,2021-11,"Altoona, PA"
5122,125257.82416565601,118120.95727544923,132394.69105586282,2021-12,"Altoona, PA"
5123,125474.1948888666,117999.00257610783,132949.38720162536,2022-01,"Altoona, PA"
5124,125690.60817299566,117889.94700887748,133491.26933711383,2022-02,"Altoona, PA"
5125,125907.05872967237,117792.4499063192,134021.66755302553,2022-03,"Altoona, PA"
5126,126123.54192762788,117705.39718559472,134541.68666966105,2022-04,"Altoona, PA"
5127,126340.05371104777,117627.84918081794,135052.2582412776,2022-05,"Altoona, PA"
5128,126556.59052806938,117559.00317935034,135554.17787678842,2022-06,"Altoona, PA"
5129,126773.14926816375,117498.16588990159,136048.13264642592,2022-07,"Altoona, PA"
5130,126989.72720729803,117444.73279395245,136534.7216206436,2022-08,"Altoona, PA"
5131,127206.32195991179,117398.17237692374,137014.47154289982,2022-09,"Altoona, PA"
5132,127422.9314368604,117358.01388899103,137487.84898472976,2022-10,"Altoona, PA"
5133,127639.55380858408,117323.83770545007,137955.2699117181,2022-11,"Altoona, PA"
5134,127856.18747285352,117295.26763309455,138417.10731261247,2022-12,"Altoona, PA"
5135,128072.83102652298,117271.96469514517,138873.6973579008,2023-01,"Altoona, PA"
5136,169817.04217344962,167972.18591600575,171661.8984308935,2021-02,"New Bern, NC"
5137,170531.88147639294,167794.5974418428,173269.16551094307,2021-03,"New Bern, NC"
5138,171234.86555595926,167726.58414930082,174743.1469626177,2021-04,"New Bern, NC"
5139,171926.3373645263,167697.24885029436,176155.42587875822,2021-05,"New Bern, NC"
5140,172606.62993341588,167681.626526167,177531.63334066476,2021-06,"New Bern, NC"
5141,173276.06665989407,167668.3074170746,178883.82590271355,2021-07,"New Bern, NC"
5142,173934.96158586867,167651.4156123367,180218.50755940063,2021-08,"New Bern, NC"
5143,174583.61966852465,167627.75460009635,181539.48473695296,2021-09,"New Bern, NC"
5144,175222.3370431304,167595.56960680286,182849.10447945792,2021-10,"New Bern, NC"
5145,175851.40127824142,167553.93804403042,184148.86451245242,2021-11,"New Bern, NC"
5146,176471.0916235215,167502.4412558859,185439.7419911571,2021-12,"New Bern, NC"
5147,177081.67925039472,167440.975724242,186722.38277654746,2022-01,"New Bern, NC"
5148,177683.42748573583,167369.6389062526,187997.21606521905,2022-02,"New Bern, NC"
5149,178276.59203880033,167288.65746488405,189264.5266127166,2022-03,"New Bern, NC"
5150,178861.42122158982,167198.34075462175,190524.50168855788,2022-04,"New Bern, NC"
5151,179438.15616284258,167099.04994781225,191777.26237787292,2022-05,"New Bern, NC"
5152,180007.03101583372,166991.17716261133,193022.8848690561,2022-06,"New Bern, NC"
5153,180568.27316016398,166875.13115972865,194261.4151605993,2022-07,"New Bern, NC"
5154,181122.1033977112,166751.32745117397,195492.87934424845,2022-08,"New Bern, NC"
5155,181668.7361429131,166620.18142876652,196717.2908570597,2022-09,"New Bern, NC"
5156,182208.37960754562,166482.10359246758,197934.65562262366,2022-10,"New Bern, NC"
5157,182741.23598015582,166337.49625821534,199144.9757020963,2022-11,"New Bern, NC"
5158,183267.50160030415,166186.75131950557,200348.25188110274,2022-12,"New Bern, NC"
5159,183787.36712776613,166030.24876593705,201544.48548959522,2023-01,"New Bern, NC"
5160,108388.4019126994,107419.8011418526,109357.00268354619,2021-02,"London, KY"
5161,108596.77957258452,107198.38814657464,109995.1709985944,2021-03,"London, KY"
5162,108803.68876437645,107074.58130907633,110532.79621967657,2021-04,"London, KY"
5163,109010.2899387895,107003.37416851993,111017.20570905907,2021-05,"London, KY"
5164,109216.82650525763,106965.96848314485,111467.68452737041,2021-06,"London, KY"
5165,109423.34951993669,106952.48516507114,111894.21387480224,2021-07,"London, KY"
5166,109629.86969207082,106957.04111436351,112302.69826977812,2021-08,"London, KY"
5167,109836.38926796915,106975.819132689,112696.9594032493,2021-09,"London, KY"
5168,110042.90871880451,107006.18155800279,113079.63587960623,2021-10,"London, KY"
5169,110249.42814340738,107046.21686328418,113452.63942353058,2021-11,"London, KY"
5170,110455.94756250786,107094.48757833723,113817.4075466785,2021-12,"London, KY"
5171,110662.4669804542,107149.88047494282,114175.05348596559,2022-01,"London, KY"
5172,110868.98639815846,107211.51258484938,114526.46021146755,2022-02,"London, KY"
5173,111075.50581581195,107278.6695759967,114872.3420556272,2022-03,"London, KY"
5174,111282.02523345478,107350.76383677416,115213.28663013541,2022-04,"London, KY"
5175,111488.54465109538,107427.30507356316,115549.7842286276,2022-05,"London, KY"
5176,111695.0640687355,107507.87913811656,115882.24899935444,2022-06,"London, KY"
5177,111901.58348637553,107592.13243313316,116211.0345396179,2022-07,"London, KY"
5178,112108.10290401554,107679.76019851255,116536.44560951853,2022-08,"London, KY"
5179,112314.62232165554,107770.49755945201,116858.74708385907,2022-09,"London, KY"
5180,112521.14173929553,107864.11257988919,117178.17089870188,2022-10,"London, KY"
5181,112727.66115693553,107960.40079812873,117494.92151574233,2022-11,"London, KY"
5182,112934.18057457553,108059.18087552523,117809.18027362583,2022-12,"London, KY"
5183,113140.69999221552,108160.29109305571,118121.10889137533,2023-01,"London, KY"
5184,85769.30161249702,84809.51467749198,86729.08854750205,2021-02,"Beckley, WV"
5185,85926.24467768567,84465.6546920675,87386.83466330383,2021-03,"Beckley, WV"
5186,86070.63122483795,84186.43415808925,87954.82829158666,2021-04,"Beckley, WV"
5187,86207.07047613809,83947.6650489754,88466.47590330079,2021-05,"Beckley, WV"
5188,86338.47970946837,83740.3699787966,88936.58944014015,2021-06,"Beckley, WV"
5189,86466.70533402813,83559.1171753574,89374.29349269885,2021-07,"Beckley, WV"
5190,86592.91598272405,83399.86031371648,89785.97165173163,2021-08,"Beckley, WV"
5191,86717.85130897163,83259.3579440494,90176.34467389385,2021-09,"Beckley, WV"
5192,86841.97945565124,83134.95283038297,90549.0060809195,2021-10,"Beckley, WV"
5193,86965.59672066651,83024.45055350265,90906.74288783036,2021-11,"Beckley, WV"
5194,87088.89063746374,82926.0330404593,91251.74823446819,2021-12,"Beckley, WV"
5195,87211.97990007703,82838.18976401542,91585.77003613864,2022-01,"Beckley, WV"
5196,87334.9396325656,82759.66131865732,91910.21794647387,2022-02,"Beckley, WV"
5197,87457.81738259534,82689.3930805724,92226.24168461829,2022-03,"Beckley, WV"
5198,87580.64324412757,82626.49737906743,92534.78910918771,2022-04,"Beckley, WV"
5199,87703.43626429088,82570.22281260492,92836.64971597685,2022-05,"Beckley, WV"
5200,87826.20849843102,82519.9294762143,93132.48752064774,2022-06,"Beckley, WV"
5201,87948.96757664089,82475.0690138443,93422.86613943748,2022-07,"Beckley, WV"
5202,88071.71832817374,82435.16856780477,93708.26808854271,2022-08,"Beckley, WV"
5203,88194.46380956995,82399.81785303362,93989.10976610628,2022-09,"Beckley, WV"
5204,88317.20595538102,82368.65872565098,94265.75318511107,2022-10,"Beckley, WV"
5205,88439.94599002706,82341.37673797025,94538.51524208387,2022-11,"Beckley, WV"
5206,88562.6846884704,82317.6942747787,94807.6751021621,2022-12,"Beckley, WV"
5207,88685.42254120173,82297.36494955598,95073.48013284747,2023-01,"Beckley, WV"
5208,124758.17752378942,122263.58044156073,127252.77460601811,2021-02,"Mansfield, OH"
5209,124828.46960358348,121372.10932609756,128284.8298810694,2021-03,"Mansfield, OH"
5210,125044.99763502348,120788.1514649792,129301.84380506777,2021-04,"Mansfield, OH"
5211,125129.2802322877,120241.89343655175,130016.66702802364,2021-05,"Mansfield, OH"
5212,125333.15623092481,119853.99789318933,130812.3145686603,2021-06,"Mansfield, OH"
5213,125428.88043028749,119443.75078869853,131414.01007187646,2021-07,"Mansfield, OH"
5214,125622.40945459888,119147.53167709864,132097.28723209913,2021-08,"Mansfield, OH"
5215,125727.49072448157,118817.12367909918,132637.85776986394,2021-09,"Mansfield, OH"
5216,125912.55787714236,118575.73046063505,133249.38529364966,2021-10,"Mansfield, OH"
5217,126025.29146424102,118299.90791610297,133750.67501237907,2021-11,"Mansfield, OH"
5218,126203.43840336139,118095.67262915523,134311.20417756756,2021-12,"Mansfield, OH"
5219,126322.43014130421,117860.30636930469,134784.55391330374,2022-01,"Mansfield, OH"
5220,126494.91765217722,117683.31966459789,135306.51563975654,2022-02,"Mansfield, OH"
5221,126619.02737606902,117479.46375137985,135758.5910007582,2022-03,"Mansfield, OH"
5222,126786.88654304773,117323.59041295102,136250.18267314445,2022-04,"Mansfield, OH"
5223,126915.18181324964,117145.11600677665,136685.24761972265,2022-05,"Mansfield, OH"
5224,127079.25586868216,117006.28227257046,137152.22946479384,2022-06,"Mansfield, OH"
5225,127210.97412559969,116848.75780941981,137573.19044177956,2022-07,"Mansfield, OH"
5226,127371.95267435761,116724.1103455452,138019.79500317003,2022-08,"Mansfield, OH"
5227,127506.47028820186,116584.20474353364,138428.73583287006,2022-09,"Mansfield, OH"
5228,127664.91729688349,116471.65748526284,138858.17710850414,2022-10,"Mansfield, OH"
5229,127801.72425621875,116346.7930767824,139256.6554356551,2022-11,"Mansfield, OH"
5230,127958.10094303337,116244.76571586274,139671.436170204,2022-12,"Mansfield, OH"
5231,128096.78015478743,116132.90245373004,140060.6578558448,2023-01,"Mansfield, OH"
5232,146580.68886116354,145237.10217790384,147924.27554442323,2021-02,"Goldsboro, NC"
5233,147450.0639936692,145470.14925217952,149429.9787351589,2021-03,"Goldsboro, NC"
5234,148303.32065436454,145781.46304968133,150825.17825904774,2021-04,"Goldsboro, NC"
5235,149140.88915444296,146117.98604080445,152163.79226808148,2021-05,"Goldsboro, NC"
5236,149963.18831717738,146460.80833038574,153465.56830396902,2021-06,"Goldsboro, NC"
5237,150770.6257846106,146801.17123454597,154740.08033467524,2021-07,"Goldsboro, NC"
5238,151563.59831605808,147134.49523432818,155992.70139778798,2021-08,"Goldsboro, NC"
5239,152342.49207864163,147458.24466360384,157226.73949367943,2021-09,"Goldsboro, NC"
5240,153107.68293006683,147770.99683925908,158444.36902087458,2021-10,"Goldsboro, NC"
5241,153859.53669385117,148071.98070244363,159647.0926852587,2021-11,"Goldsboro, NC"
5242,154598.40942720452,148360.82652672258,160835.99232768646,2021-12,"Goldsboro, NC"
5243,155324.64768175795,148637.42071413857,162011.87464937734,2022-01,"Goldsboro, NC"
5244,156038.58875733215,148901.8171072233,163175.360407441,2022-02,"Goldsboro, NC"
5245,156740.5609489308,149154.1805850623,164326.9413127993,2022-03,"Goldsboro, NC"
5246,157430.8837871402,149394.75001656957,165467.01755771082,2022-04,"Goldsboro, NC"
5247,158109.86827211088,149623.81328982871,166595.92325439304,2022-05,"Goldsboro, NC"
5248,158777.8171012928,149841.6901277334,167713.94407485222,2022-06,"Goldsboro, NC"
5249,159435.0248910906,150048.7200652186,168821.32971696262,2022-07,"Goldsboro, NC"
5250,160081.77839260144,150245.25392963886,169918.30285556402,2022-08,"Goldsboro, NC"
5251,160718.35670159332,150431.64774697975,171005.0656562069,2022-09,"Goldsboro, NC"
5252,161345.03146287773,150608.25835707496,172081.8045686805,2022-10,"Goldsboro, NC"
5253,161962.06706922612,150775.44025074202,173148.69388771022,2022-11,"Goldsboro, NC"
5254,162569.72085497595,150933.54329169248,174205.89841825943,2022-12,"Goldsboro, NC"
5255,163168.24328446816,151082.91108601977,175253.57548291655,2023-01,"Goldsboro, NC"
5256,207804.74065104354,206431.47189273007,209178.009409357,2021-02,"Augusta, ME"
5257,209712.57686676955,207559.04654957447,211866.10718396463,2021-03,"Augusta, ME"
5258,211582.4431850819,208686.19321754476,214478.69315261906,2021-04,"Augusta, ME"
5259,213415.37897434464,209774.18660263042,217056.57134605886,2021-05,"Augusta, ME"
5260,215212.39515178886,210812.7189536431,219612.07134993462,2021-06,"Augusta, ME"
5261,216974.4749623195,211799.17623006742,222149.7736945716,2021-07,"Augusta, ME"
5262,218702.57473600324,212733.74168334022,224671.40778866626,2021-08,"Augusta, ME"
5263,220397.62462482127,213617.7509181933,227177.49833144923,2021-09,"Augusta, ME"
5264,222060.52931925486,214453.02822013228,229668.03041837743,2021-10,"Augusta, ME"
5265,223692.16874525519,215241.58789341772,232142.74959709265,2021-11,"Augusta, ME"
5266,225293.3987421349,215985.49071736695,234601.30676690282,2021-12,"Augusta, ME"
5267,226865.05172190315,216686.77261563996,237043.33082816633,2022-01,"Augusta, ME"
5268,228407.93731055275,217347.40917707514,239468.46544403036,2022-02,"Augusta, ME"
5269,229922.84297179256,217969.29879590974,241876.38714767538,2022-03,"Augusta, ME"
5270,231410.53461370658,218554.25576989958,244266.81345751358,2022-04,"Augusta, ME"
5271,232871.75717880644,219104.00880162237,246639.5055559905,2022-05,"Augusta, ME"
5272,234307.23521793212,219620.20242398165,248994.26801188258,2022-06,"Augusta, ME"
5273,235717.67344844306,220104.39996617247,251330.94693071366,2022-07,"Augusta, ME"
5274,237103.75729712966,220558.08727470666,253649.42731955266,2022-08,"Augusta, ME"
5275,238466.1534282633,220982.67674022834,255949.63011629824,2022-09,"Augusta, ME"
5276,239805.51025719184,221379.51137388148,258231.5091405022,2022-10,"Augusta, ME"
5277,241122.4584498763,221749.86878967838,260495.04811007425,2022-11,"Augusta, ME"
5278,242417.61140875332,222094.9650158224,262740.2578016842,2022-12,"Augusta, ME"
5279,243691.56574529802,222415.95809737485,264967.17339322116,2023-01,"Augusta, ME"
5280,138635.8764314708,137618.90096850472,139652.85189443687,2021-02,"Jonesboro, AR"
5281,138896.70510791024,137573.8582363306,140219.5519794899,2021-03,"Jonesboro, AR"
5282,139120.06883924248,137518.00017247733,140722.13750600762,2021-04,"Jonesboro, AR"
5283,139356.08195553094,137526.19871284338,141185.9651982185,2021-05,"Jonesboro, AR"
5284,139587.82422771933,137552.632989077,141623.01546636166,2021-06,"Jonesboro, AR"
5285,139821.00847589236,137600.29234035654,142041.7246114282,2021-07,"Jonesboro, AR"
5286,140053.7058660365,137661.53304640081,142445.87868567219,2021-08,"Jonesboro, AR"
5287,140286.56763529847,137734.51925010193,142838.616020495,2021-09,"Jonesboro, AR"
5288,140519.37390481972,137816.86336734955,143221.88444228988,2021-10,"Jonesboro, AR"
5289,140752.19891285995,137907.18149640047,143597.21632931943,2021-11,"Jonesboro, AR"
5290,140985.01759416622,138004.29581379148,143965.73937454095,2021-12,"Jonesboro, AR"
5291,141217.8384115838,138107.32804985676,144328.34877331083,2022-01,"Jonesboro, AR"
5292,141450.65850778067,138215.56205401052,144685.75496155082,2022-02,"Jonesboro, AR"
5293,141683.47884748515,138328.41957040929,145038.53812456102,2022-03,"Jonesboro, AR"
5294,141916.29910497353,138445.42073408706,145387.17747586,2022-04,"Jonesboro, AR"
5295,142149.11939022073,138566.1638361824,145732.07494425907,2022-05,"Jonesboro, AR"
5296,142381.93966609566,138690.3079991191,146073.5713330722,2022-06,"Jonesboro, AR"
5297,142614.75994513498,138817.56121207366,146411.9586781963,2022-07,"Jonesboro, AR"
5298,142847.5802231059,138947.6709837737,146747.4894624381,2022-08,"Jonesboro, AR"
5299,143080.40050143754,139080.41726013436,147080.38374274073,2022-09,"Jonesboro, AR"
5300,143313.22077964738,139215.60686582903,147410.83469346573,2022-10,"Jonesboro, AR"
5301,143546.04105789834,139353.06912350428,147739.0129922924,2022-11,"Jonesboro, AR"
5302,143778.86133613542,139492.6523469991,148065.07032527175,2022-12,"Jonesboro, AR"
5303,144011.6816143772,139634.22100867474,148389.14222007964,2023-01,"Jonesboro, AR"
5304,440853.8029895174,437807.837509781,443899.7684692538,2021-02,"Mount Vernon, WA"
5305,445273.51728812675,440460.7660134601,450086.2685627934,2021-03,"Mount Vernon, WA"
5306,449621.2491392457,443106.6904527217,456135.8078257697,2021-04,"Mount Vernon, WA"
5307,453898.6826781702,445662.5192895899,462134.8460667505,2021-05,"Mount Vernon, WA"
5308,458107.4626373724,448106.62694205483,468108.2983326899,2021-06,"Mount Vernon, WA"
5309,462249.1952683876,450433.83997055964,474064.5505662156,2021-07,"Mount Vernon, WA"
5310,466325.4492421327,452644.87851518055,480006.0199690849,2021-08,"Mount Vernon, WA"
5311,470337.7565281597,454742.84113201336,485932.6719243061,2021-09,"Mount Vernon, WA"
